frequency (Hz),distance (ft),tx_gain (dBi),rx_gain (dBi),fspl (dB)
250000000.0,245,3,15,39.87242111408264
250000000.0,245,4,0,53.87242111408264
250000000.0,245,4,1,52.87242111408264
250000000.0,245,4,2,51.87242111408264
250000000.0,245,4,3,50.87242111408264
250000000.0,245,4,4,49.87242111408264
250000000.0,245,4,5,48.87242111408264
250000000.0,245,4,6,47.87242111408264
250000000.0,245,4,7,46.87242111408264
250000000.0,245,4,8,45.87242111408264
250000000.0,245,4,9,44.87242111408264
250000000.0,245,4,10,43.87242111408264
250000000.0,245,4,11,42.87242111408264
250000000.0,245,4,12,41.87242111408264
250000000.0,245,4,13,40.87242111408264
250000000.0,245,4,14,39.87242111408264
250000000.0,245,4,15,38.87242111408264
250000000.0,245,5,0,52.87242111408264
250000000.0,245,5,1,51.87242111408264
250000000.0,245,5,2,50.87242111408264
250000000.0,245,5,3,49.87242111408264
250000000.0,245,5,4,48.87242111408264
250000000.0,245,5,5,47.87242111408264
250000000.0,245,5,6,46.87242111408264
250000000.0,245,5,7,45.87242111408264
250000000.0,245,5,8,44.87242111408264
250000000.0,245,5,9,43.87242111408264
250000000.0,245,5,10,42.87242111408264
250000000.0,245,5,11,41.87242111408264
250000000.0,245,5,12,40.87242111408264
250000000.0,245,5,13,39.87242111408264
250000000.0,245,5,14,38.87242111408264
250000000.0,245,5,15,37.87242111408264
250000000.0,245,6,0,51.87242111408264
250000000.0,245,6,1,50.87242111408264
250000000.0,245,6,2,49.87242111408264
250000000.0,245,6,3,48.87242111408264
250000000.0,245,6,4,47.87242111408264
250000000.0,245,6,5,46.87242111408264
250000000.0,245,6,6,45.87242111408264
250000000.0,245,6,7,44.87242111408264
250000000.0,245,6,8,43.87242111408264
250000000.0,245,6,9,42.87242111408264
250000000.0,245,6,10,41.87242111408264
250000000.0,245,6,11,40.87242111408264
250000000.0,245,6,12,39.87242111408264
250000000.0,245,6,13,38.87242111408264
250000000.0,245,6,14,37.87242111408264
250000000.0,245,6,15,36.87242111408264
250000000.0,245,7,0,50.87242111408264
250000000.0,245,7,1,49.87242111408264
250000000.0,245,7,2,48.87242111408264
250000000.0,245,7,3,47.87242111408264
250000000.0,245,7,4,46.87242111408264
250000000.0,245,7,5,45.87242111408264
250000000.0,245,7,6,44.87242111408264
250000000.0,245,7,7,43.87242111408264
250000000.0,245,7,8,42.87242111408264
250000000.0,245,7,9,41.87242111408264
250000000.0,245,7,10,40.87242111408264
250000000.0,245,7,11,39.87242111408264
250000000.0,245,7,12,38.87242111408264
250000000.0,245,7,13,37.87242111408264
250000000.0,245,7,14,36.87242111408264
250000000.0,245,7,15,35.87242111408264
250000000.0,245,8,0,49.87242111408264
250000000.0,245,8,1,48.87242111408264
250000000.0,245,8,2,47.87242111408264
250000000.0,245,8,3,46.87242111408264
250000000.0,245,8,4,45.87242111408264
250000000.0,245,8,5,44.87242111408264
250000000.0,245,8,6,43.87242111408264
250000000.0,245,8,7,42.87242111408264
250000000.0,245,8,8,41.87242111408264
250000000.0,245,8,9,40.87242111408264
250000000.0,245,8,10,39.87242111408264
250000000.0,245,8,11,38.87242111408264
250000000.0,245,8,12,37.87242111408264
250000000.0,245,8,13,36.87242111408264
250000000.0,245,8,14,35.87242111408264
250000000.0,245,8,15,34.87242111408264
250000000.0,245,9,0,48.87242111408264
250000000.0,245,9,1,47.87242111408264
250000000.0,245,9,2,46.87242111408264
250000000.0,245,9,3,45.87242111408264
250000000.0,245,9,4,44.87242111408264
250000000.0,245,9,5,43.87242111408264
250000000.0,245,9,6,42.87242111408264
250000000.0,245,9,7,41.87242111408264
250000000.0,245,9,8,40.87242111408264
250000000.0,245,9,9,39.87242111408264
250000000.0,245,9,10,38.87242111408264
250000000.0,245,9,11,37.87242111408264
250000000.0,245,9,12,36.87242111408264
250000000.0,245,9,13,35.87242111408264
250000000.0,245,9,14,34.87242111408264
250000000.0,245,9,15,33.87242111408264
250000000.0,245,10,0,47.87242111408264
250000000.0,245,10,1,46.87242111408264
250000000.0,245,10,2,45.87242111408264
250000000.0,245,10,3,44.87242111408264
250000000.0,245,10,4,43.87242111408264
250000000.0,245,10,5,42.87242111408264
250000000.0,245,10,6,41.87242111408264
250000000.0,245,10,7,40.87242111408264
250000000.0,245,10,8,39.87242111408264
250000000.0,245,10,9,38.87242111408264
250000000.0,245,10,10,37.87242111408264
250000000.0,245,10,11,36.87242111408264
250000000.0,245,10,12,35.87242111408264
250000000.0,245,10,13,34.87242111408264
250000000.0,245,10,14,33.87242111408264
250000000.0,245,10,15,32.87242111408264
250000000.0,245,11,0,46.87242111408264
250000000.0,245,11,1,45.87242111408264
250000000.0,245,11,2,44.87242111408264
250000000.0,245,11,3,43.87242111408264
250000000.0,245,11,4,42.87242111408264
250000000.0,245,11,5,41.87242111408264
250000000.0,245,11,6,40.87242111408264
250000000.0,245,11,7,39.87242111408264
250000000.0,245,11,8,38.87242111408264
250000000.0,245,11,9,37.87242111408264
250000000.0,245,11,10,36.87242111408264
250000000.0,245,11,11,35.87242111408264
250000000.0,245,11,12,34.87242111408264
250000000.0,245,11,13,33.87242111408264
250000000.0,245,11,14,32.87242111408264
250000000.0,245,11,15,31.87242111408264
250000000.0,245,12,0,45.87242111408264
250000000.0,245,12,1,44.87242111408264
250000000.0,245,12,2,43.87242111408264
250000000.0,245,12,3,42.87242111408264
250000000.0,245,12,4,41.87242111408264
250000000.0,245,12,5,40.87242111408264
250000000.0,245,12,6,39.87242111408264
250000000.0,245,12,7,38.87242111408264
250000000.0,245,12,8,37.87242111408264
250000000.0,245,12,9,36.87242111408264
250000000.0,245,12,10,35.87242111408264
250000000.0,245,12,11,34.87242111408264
250000000.0,245,12,12,33.87242111408264
250000000.0,245,12,13,32.87242111408264
250000000.0,245,12,14,31.87242111408264
250000000.0,245,12,15,30.87242111408264
250000000.0,245,13,0,44.87242111408264
250000000.0,245,13,1,43.87242111408264
250000000.0,245,13,2,42.87242111408264
250000000.0,245,13,3,41.87242111408264
250000000.0,245,13,4,40.87242111408264
250000000.0,245,13,5,39.87242111408264
250000000.0,245,13,6,38.87242111408264
250000000.0,245,13,7,37.87242111408264
250000000.0,245,13,8,36.87242111408264
250000000.0,245,13,9,35.87242111408264
250000000.0,245,13,10,34.87242111408264
250000000.0,245,13,11,33.87242111408264
250000000.0,245,13,12,32.87242111408264
250000000.0,245,13,13,31.87242111408264
250000000.0,245,13,14,30.87242111408264
250000000.0,245,13,15,29.87242111408264
250000000.0,245,14,0,43.87242111408264
250000000.0,245,14,1,42.87242111408264
250000000.0,245,14,2,41.87242111408264
250000000.0,245,14,3,40.87242111408264
250000000.0,245,14,4,39.87242111408264
250000000.0,245,14,5,38.87242111408264
250000000.0,245,14,6,37.87242111408264
250000000.0,245,14,7,36.87242111408264
250000000.0,245,14,8,35.87242111408264
250000000.0,245,14,9,34.87242111408264
250000000.0,245,14,10,33.87242111408264
250000000.0,245,14,11,32.87242111408264
250000000.0,245,14,12,31.87242111408264
250000000.0,245,14,13,30.87242111408264
250000000.0,245,14,14,29.87242111408264
250000000.0,245,14,15,28.87242111408264
250000000.0,245,15,0,42.87242111408264
250000000.0,245,15,1,41.87242111408264
250000000.0,245,15,2,40.87242111408264
250000000.0,245,15,3,39.87242111408264
250000000.0,245,15,4,38.87242111408264
250000000.0,245,15,5,37.87242111408264
250000000.0,245,15,6,36.87242111408264
250000000.0,245,15,7,35.87242111408264
250000000.0,245,15,8,34.87242111408264
250000000.0,245,15,9,33.87242111408264
250000000.0,245,15,10,32.87242111408264
250000000.0,245,15,11,31.87242111408264
250000000.0,245,15,12,30.87242111408264
250000000.0,245,15,13,29.87242111408264
250000000.0,245,15,14,28.87242111408264
250000000.0,245,15,15,27.87242111408264
250000000.0,250,0,0,58.04789960023274
250000000.0,250,0,1,57.04789960023274
250000000.0,250,0,2,56.04789960023274
250000000.0,250,0,3,55.04789960023274
250000000.0,250,0,4,54.04789960023274
250000000.0,250,0,5,53.04789960023274
250000000.0,250,0,6,52.04789960023274
250000000.0,250,0,7,51.04789960023274
250000000.0,250,0,8,50.04789960023274
250000000.0,250,0,9,49.04789960023274
250000000.0,250,0,10,48.04789960023274
250000000.0,250,0,11,47.04789960023274
250000000.0,250,0,12,46.04789960023274
250000000.0,250,0,13,45.04789960023274
250000000.0,250,0,14,44.04789960023274
250000000.0,250,0,15,43.04789960023274
250000000.0,250,1,0,57.04789960023274
250000000.0,250,1,1,56.04789960023274
250000000.0,250,1,2,55.04789960023274
250000000.0,250,1,3,54.04789960023274
250000000.0,250,1,4,53.04789960023274
250000000.0,250,1,5,52.04789960023274
250000000.0,250,1,6,51.04789960023274
250000000.0,250,1,7,50.04789960023274
250000000.0,250,1,8,49.04789960023274
250000000.0,250,1,9,48.04789960023274
250000000.0,250,1,10,47.04789960023274
250000000.0,250,1,11,46.04789960023274
250000000.0,250,1,12,45.04789960023274
250000000.0,250,1,13,44.04789960023274
250000000.0,250,1,14,43.04789960023274
250000000.0,250,1,15,42.04789960023274
250000000.0,250,2,0,56.04789960023274
250000000.0,250,2,1,55.04789960023274
250000000.0,250,2,2,54.04789960023274
250000000.0,250,2,3,53.04789960023274
250000000.0,250,2,4,52.04789960023274
250000000.0,250,2,5,51.04789960023274
250000000.0,250,2,6,50.04789960023274
250000000.0,250,2,7,49.04789960023274
250000000.0,250,2,8,48.04789960023274
250000000.0,250,2,9,47.04789960023274
250000000.0,250,2,10,46.04789960023274
250000000.0,250,2,11,45.04789960023274
250000000.0,250,2,12,44.04789960023274
250000000.0,250,2,13,43.04789960023274
250000000.0,250,2,14,42.04789960023274
250000000.0,250,2,15,41.04789960023274
250000000.0,250,3,0,55.04789960023274
250000000.0,250,3,1,54.04789960023274
250000000.0,250,3,2,53.04789960023274
250000000.0,250,3,3,52.04789960023274
250000000.0,250,3,4,51.04789960023274
250000000.0,250,3,5,50.04789960023274
250000000.0,250,3,6,49.04789960023274
250000000.0,250,3,7,48.04789960023274
250000000.0,250,3,8,47.04789960023274
250000000.0,250,3,9,46.04789960023274
250000000.0,250,3,10,45.04789960023274
250000000.0,250,3,11,44.04789960023274
250000000.0,250,3,12,43.04789960023274
250000000.0,250,3,13,42.04789960023274
250000000.0,250,3,14,41.04789960023274
250000000.0,250,3,15,40.04789960023274
250000000.0,250,4,0,54.04789960023274
250000000.0,250,4,1,53.04789960023274
250000000.0,250,4,2,52.04789960023274
250000000.0,250,4,3,51.04789960023274
250000000.0,250,4,4,50.04789960023274
250000000.0,250,4,5,49.04789960023274
250000000.0,250,4,6,48.04789960023274
250000000.0,250,4,7,47.04789960023274
250000000.0,250,4,8,46.04789960023274
250000000.0,250,4,9,45.04789960023274
250000000.0,250,4,10,44.04789960023274
250000000.0,250,4,11,43.04789960023274
250000000.0,250,4,12,42.04789960023274
250000000.0,250,4,13,41.04789960023274
250000000.0,250,4,14,40.04789960023274
250000000.0,250,4,15,39.04789960023274
250000000.0,250,5,0,53.04789960023274
250000000.0,250,5,1,52.04789960023274
250000000.0,250,5,2,51.04789960023274
250000000.0,250,5,3,50.04789960023274
250000000.0,250,5,4,49.04789960023274
250000000.0,250,5,5,48.04789960023274
250000000.0,250,5,6,47.04789960023274
250000000.0,250,5,7,46.04789960023274
250000000.0,250,5,8,45.04789960023274
250000000.0,250,5,9,44.04789960023274
250000000.0,250,5,10,43.04789960023274
250000000.0,250,5,11,42.04789960023274
250000000.0,250,5,12,41.04789960023274
250000000.0,250,5,13,40.04789960023274
250000000.0,250,5,14,39.04789960023274
250000000.0,250,5,15,38.04789960023274
250000000.0,250,6,0,52.04789960023274
250000000.0,250,6,1,51.04789960023274
250000000.0,250,6,2,50.04789960023274
250000000.0,250,6,3,49.04789960023274
250000000.0,250,6,4,48.04789960023274
250000000.0,250,6,5,47.04789960023274
250000000.0,250,6,6,46.04789960023274
250000000.0,250,6,7,45.04789960023274
250000000.0,250,6,8,44.04789960023274
250000000.0,250,6,9,43.04789960023274
250000000.0,250,6,10,42.04789960023274
250000000.0,250,6,11,41.04789960023274
250000000.0,250,6,12,40.04789960023274
250000000.0,250,6,13,39.04789960023274
250000000.0,250,6,14,38.04789960023274
250000000.0,250,6,15,37.04789960023274
250000000.0,250,7,0,51.04789960023274
250000000.0,250,7,1,50.04789960023274
250000000.0,250,7,2,49.04789960023274
250000000.0,250,7,3,48.04789960023274
250000000.0,250,7,4,47.04789960023274
250000000.0,250,7,5,46.04789960023274
250000000.0,250,7,6,45.04789960023274
250000000.0,250,7,7,44.04789960023274
250000000.0,250,7,8,43.04789960023274
250000000.0,250,7,9,42.04789960023274
250000000.0,250,7,10,41.04789960023274
250000000.0,250,7,11,40.04789960023274
250000000.0,250,7,12,39.04789960023274
250000000.0,250,7,13,38.04789960023274
250000000.0,250,7,14,37.04789960023274
250000000.0,250,7,15,36.04789960023274
250000000.0,250,8,0,50.04789960023274
250000000.0,250,8,1,49.04789960023274
250000000.0,250,8,2,48.04789960023274
250000000.0,250,8,3,47.04789960023274
250000000.0,250,8,4,46.04789960023274
250000000.0,250,8,5,45.04789960023274
250000000.0,250,8,6,44.04789960023274
250000000.0,250,8,7,43.04789960023274
250000000.0,250,8,8,42.04789960023274
250000000.0,250,8,9,41.04789960023274
250000000.0,250,8,10,40.04789960023274
250000000.0,250,8,11,39.04789960023274
250000000.0,250,8,12,38.04789960023274
250000000.0,250,8,13,37.04789960023274
250000000.0,250,8,14,36.04789960023274
250000000.0,250,8,15,35.04789960023274
250000000.0,250,9,0,49.04789960023274
250000000.0,250,9,1,48.04789960023274
250000000.0,250,9,2,47.04789960023274
250000000.0,250,9,3,46.04789960023274
250000000.0,250,9,4,45.04789960023274
250000000.0,250,9,5,44.04789960023274
250000000.0,250,9,6,43.04789960023274
250000000.0,250,9,7,42.04789960023274
250000000.0,250,9,8,41.04789960023274
250000000.0,250,9,9,40.04789960023274
250000000.0,250,9,10,39.04789960023274
250000000.0,250,9,11,38.04789960023274
250000000.0,250,9,12,37.04789960023274
250000000.0,250,9,13,36.04789960023274
250000000.0,250,9,14,35.04789960023274
250000000.0,250,9,15,34.04789960023274
250000000.0,250,10,0,48.04789960023274
250000000.0,250,10,1,47.04789960023274
250000000.0,250,10,2,46.04789960023274
250000000.0,250,10,3,45.04789960023274
250000000.0,250,10,4,44.04789960023274
250000000.0,250,10,5,43.04789960023274
250000000.0,250,10,6,42.04789960023274
250000000.0,250,10,7,41.04789960023274
250000000.0,250,10,8,40.04789960023274
250000000.0,250,10,9,39.04789960023274
250000000.0,250,10,10,38.04789960023274
250000000.0,250,10,11,37.04789960023274
250000000.0,250,10,12,36.04789960023274
250000000.0,250,10,13,35.04789960023274
250000000.0,250,10,14,34.04789960023274
250000000.0,250,10,15,33.04789960023274
250000000.0,250,11,0,47.04789960023274
250000000.0,250,11,1,46.04789960023274
250000000.0,250,11,2,45.04789960023274
250000000.0,250,11,3,44.04789960023274
250000000.0,250,11,4,43.04789960023274
250000000.0,250,11,5,42.04789960023274
250000000.0,250,11,6,41.04789960023274
250000000.0,250,11,7,40.04789960023274
250000000.0,250,11,8,39.04789960023274
250000000.0,250,11,9,38.04789960023274
250000000.0,250,11,10,37.04789960023274
250000000.0,250,11,11,36.04789960023274
250000000.0,250,11,12,35.04789960023274
250000000.0,250,11,13,34.04789960023274
250000000.0,250,11,14,33.04789960023274
250000000.0,250,11,15,32.04789960023274
250000000.0,250,12,0,46.04789960023274
250000000.0,250,12,1,45.04789960023274
250000000.0,250,12,2,44.04789960023274
250000000.0,250,12,3,43.04789960023274
250000000.0,250,12,4,42.04789960023274
250000000.0,250,12,5,41.04789960023274
250000000.0,250,12,6,40.04789960023274
250000000.0,250,12,7,39.04789960023274
250000000.0,250,12,8,38.04789960023274
250000000.0,250,12,9,37.04789960023274
250000000.0,250,12,10,36.04789960023274
250000000.0,250,12,11,35.04789960023274
250000000.0,250,12,12,34.04789960023274
250000000.0,250,12,13,33.04789960023274
250000000.0,250,12,14,32.04789960023274
250000000.0,250,12,15,31.04789960023274
250000000.0,250,13,0,45.04789960023274
250000000.0,250,13,1,44.04789960023274
250000000.0,250,13,2,43.04789960023274
250000000.0,250,13,3,42.04789960023274
250000000.0,250,13,4,41.04789960023274
250000000.0,250,13,5,40.04789960023274
250000000.0,250,13,6,39.04789960023274
250000000.0,250,13,7,38.04789960023274
250000000.0,250,13,8,37.04789960023274
250000000.0,250,13,9,36.04789960023274
250000000.0,250,13,10,35.04789960023274
250000000.0,250,13,11,34.04789960023274
250000000.0,250,13,12,33.04789960023274
250000000.0,250,13,13,32.04789960023274
250000000.0,250,13,14,31.04789960023274
250000000.0,250,13,15,30.04789960023274
250000000.0,250,14,0,44.04789960023274
250000000.0,250,14,1,43.04789960023274
250000000.0,250,14,2,42.04789960023274
250000000.0,250,14,3,41.04789960023274
250000000.0,250,14,4,40.04789960023274
250000000.0,250,14,5,39.04789960023274
250000000.0,250,14,6,38.04789960023274
250000000.0,250,14,7,37.04789960023274
250000000.0,250,14,8,36.04789960023274
250000000.0,250,14,9,35.04789960023274
250000000.0,250,14,10,34.04789960023274
250000000.0,250,14,11,33.04789960023274
250000000.0,250,14,12,32.04789960023274
250000000.0,250,14,13,31.04789960023274
250000000.0,250,14,14,30.04789960023274
250000000.0,250,14,15,29.04789960023274
250000000.0,250,15,0,43.04789960023274
250000000.0,250,15,1,42.04789960023274
250000000.0,250,15,2,41.04789960023274
250000000.0,250,15,3,40.04789960023274
250000000.0,250,15,4,39.04789960023274
250000000.0,250,15,5,38.04789960023274
250000000.0,250,15,6,37.04789960023274
250000000.0,250,15,7,36.04789960023274
250000000.0,250,15,8,35.04789960023274
250000000.0,250,15,9,34.04789960023274
250000000.0,250,15,10,33.04789960023274
250000000.0,250,15,11,32.04789960023274
250000000.0,250,15,12,31.04789960023274
250000000.0,250,15,13,30.04789960023274
250000000.0,250,15,14,29.04789960023274
250000000.0,250,15,15,28.04789960023274
250000000.0,255,0,0,58.219903035471106
250000000.0,255,0,1,57.219903035471106
250000000.0,255,0,2,56.219903035471106
250000000.0,255,0,3,55.219903035471106
250000000.0,255,0,4,54.219903035471106
250000000.0,255,0,5,53.219903035471106
250000000.0,255,0,6,52.219903035471106
250000000.0,255,0,7,51.219903035471106
250000000.0,255,0,8,50.219903035471106
250000000.0,255,0,9,49.219903035471106
250000000.0,255,0,10,48.219903035471106
250000000.0,255,0,11,47.219903035471106
250000000.0,255,0,12,46.219903035471106
250000000.0,255,0,13,45.219903035471106
250000000.0,255,0,14,44.219903035471106
250000000.0,255,0,15,43.219903035471106
250000000.0,255,1,0,57.219903035471106
250000000.0,255,1,1,56.219903035471106
250000000.0,255,1,2,55.219903035471106
250000000.0,255,1,3,54.219903035471106
250000000.0,255,1,4,53.219903035471106
250000000.0,255,1,5,52.219903035471106
250000000.0,255,1,6,51.219903035471106
250000000.0,255,1,7,50.219903035471106
250000000.0,255,1,8,49.219903035471106
250000000.0,255,1,9,48.219903035471106
250000000.0,255,1,10,47.219903035471106
250000000.0,255,1,11,46.219903035471106
250000000.0,255,1,12,45.219903035471106
250000000.0,255,1,13,44.219903035471106
250000000.0,255,1,14,43.219903035471106
250000000.0,255,1,15,42.219903035471106
250000000.0,255,2,0,56.219903035471106
250000000.0,255,2,1,55.219903035471106
250000000.0,255,2,2,54.219903035471106
250000000.0,255,2,3,53.219903035471106
250000000.0,255,2,4,52.219903035471106
250000000.0,255,2,5,51.219903035471106
250000000.0,255,2,6,50.219903035471106
250000000.0,255,2,7,49.219903035471106
250000000.0,255,2,8,48.219903035471106
250000000.0,255,2,9,47.219903035471106
250000000.0,255,2,10,46.219903035471106
250000000.0,255,2,11,45.219903035471106
250000000.0,255,2,12,44.219903035471106
250000000.0,255,2,13,43.219903035471106
250000000.0,255,2,14,42.219903035471106
250000000.0,255,2,15,41.219903035471106
250000000.0,255,3,0,55.219903035471106
250000000.0,255,3,1,54.219903035471106
250000000.0,255,3,2,53.219903035471106
250000000.0,255,3,3,52.219903035471106
250000000.0,255,3,4,51.219903035471106
250000000.0,255,3,5,50.219903035471106
250000000.0,255,3,6,49.219903035471106
250000000.0,255,3,7,48.219903035471106
250000000.0,255,3,8,47.219903035471106
250000000.0,255,3,9,46.219903035471106
250000000.0,255,3,10,45.219903035471106
250000000.0,255,3,11,44.219903035471106
250000000.0,255,3,12,43.219903035471106
250000000.0,255,3,13,42.219903035471106
250000000.0,255,3,14,41.219903035471106
250000000.0,255,3,15,40.219903035471106
250000000.0,255,4,0,54.219903035471106
250000000.0,255,4,1,53.219903035471106
250000000.0,255,4,2,52.219903035471106
250000000.0,255,4,3,51.219903035471106
250000000.0,255,4,4,50.219903035471106
250000000.0,255,4,5,49.219903035471106
250000000.0,255,4,6,48.219903035471106
250000000.0,255,4,7,47.219903035471106
250000000.0,255,4,8,46.219903035471106
250000000.0,255,4,9,45.219903035471106
250000000.0,255,4,10,44.219903035471106
250000000.0,255,4,11,43.219903035471106
250000000.0,255,4,12,42.219903035471106
250000000.0,255,4,13,41.219903035471106
250000000.0,255,4,14,40.219903035471106
250000000.0,255,4,15,39.219903035471106
250000000.0,255,5,0,53.219903035471106
250000000.0,255,5,1,52.219903035471106
250000000.0,255,5,2,51.219903035471106
250000000.0,255,5,3,50.219903035471106
250000000.0,255,5,4,49.219903035471106
250000000.0,255,5,5,48.219903035471106
250000000.0,255,5,6,47.219903035471106
250000000.0,255,5,7,46.219903035471106
250000000.0,255,5,8,45.219903035471106
250000000.0,255,5,9,44.219903035471106
250000000.0,255,5,10,43.219903035471106
250000000.0,255,5,11,42.219903035471106
250000000.0,255,5,12,41.219903035471106
250000000.0,255,5,13,40.219903035471106
250000000.0,255,5,14,39.219903035471106
250000000.0,255,5,15,38.219903035471106
250000000.0,255,6,0,52.219903035471106
250000000.0,255,6,1,51.219903035471106
250000000.0,255,6,2,50.219903035471106
250000000.0,255,6,3,49.219903035471106
250000000.0,255,6,4,48.219903035471106
250000000.0,255,6,5,47.219903035471106
250000000.0,255,6,6,46.219903035471106
250000000.0,255,6,7,45.219903035471106
250000000.0,255,6,8,44.219903035471106
250000000.0,255,6,9,43.219903035471106
250000000.0,255,6,10,42.219903035471106
250000000.0,255,6,11,41.219903035471106
250000000.0,255,6,12,40.219903035471106
250000000.0,255,6,13,39.219903035471106
250000000.0,255,6,14,38.219903035471106
250000000.0,255,6,15,37.219903035471106
250000000.0,255,7,0,51.219903035471106
250000000.0,255,7,1,50.219903035471106
250000000.0,255,7,2,49.219903035471106
250000000.0,255,7,3,48.219903035471106
250000000.0,255,7,4,47.219903035471106
250000000.0,255,7,5,46.219903035471106
250000000.0,255,7,6,45.219903035471106
250000000.0,255,7,7,44.219903035471106
250000000.0,255,7,8,43.219903035471106
250000000.0,255,7,9,42.219903035471106
250000000.0,255,7,10,41.219903035471106
250000000.0,255,7,11,40.219903035471106
250000000.0,255,7,12,39.219903035471106
250000000.0,255,7,13,38.219903035471106
250000000.0,255,7,14,37.219903035471106
250000000.0,255,7,15,36.219903035471106
250000000.0,255,8,0,50.219903035471106
250000000.0,255,8,1,49.219903035471106
250000000.0,255,8,2,48.219903035471106
250000000.0,255,8,3,47.219903035471106
250000000.0,255,8,4,46.219903035471106
250000000.0,255,8,5,45.219903035471106
250000000.0,255,8,6,44.219903035471106
250000000.0,255,8,7,43.219903035471106
250000000.0,255,8,8,42.219903035471106
250000000.0,255,8,9,41.219903035471106
250000000.0,255,8,10,40.219903035471106
250000000.0,255,8,11,39.219903035471106
250000000.0,255,8,12,38.219903035471106
250000000.0,255,8,13,37.219903035471106
250000000.0,255,8,14,36.219903035471106
250000000.0,255,8,15,35.219903035471106
250000000.0,255,9,0,49.219903035471106
250000000.0,255,9,1,48.219903035471106
250000000.0,255,9,2,47.219903035471106
250000000.0,255,9,3,46.219903035471106
250000000.0,255,9,4,45.219903035471106
250000000.0,255,9,5,44.219903035471106
250000000.0,255,9,6,43.219903035471106
250000000.0,255,9,7,42.219903035471106
250000000.0,255,9,8,41.219903035471106
250000000.0,255,9,9,40.219903035471106
250000000.0,255,9,10,39.219903035471106
250000000.0,255,9,11,38.219903035471106
250000000.0,255,9,12,37.219903035471106
250000000.0,255,9,13,36.219903035471106
250000000.0,255,9,14,35.219903035471106
250000000.0,255,9,15,34.219903035471106
250000000.0,255,10,0,48.219903035471106
250000000.0,255,10,1,47.219903035471106
250000000.0,255,10,2,46.219903035471106
250000000.0,255,10,3,45.219903035471106
250000000.0,255,10,4,44.219903035471106
250000000.0,255,10,5,43.219903035471106
250000000.0,255,10,6,42.219903035471106
250000000.0,255,10,7,41.219903035471106
250000000.0,255,10,8,40.219903035471106
250000000.0,255,10,9,39.219903035471106
250000000.0,255,10,10,38.219903035471106
250000000.0,255,10,11,37.219903035471106
250000000.0,255,10,12,36.219903035471106
250000000.0,255,10,13,35.219903035471106
250000000.0,255,10,14,34.219903035471106
250000000.0,255,10,15,33.219903035471106
250000000.0,255,11,0,47.219903035471106
250000000.0,255,11,1,46.219903035471106
250000000.0,255,11,2,45.219903035471106
250000000.0,255,11,3,44.219903035471106
250000000.0,255,11,4,43.219903035471106
250000000.0,255,11,5,42.219903035471106
250000000.0,255,11,6,41.219903035471106
250000000.0,255,11,7,40.219903035471106
250000000.0,255,11,8,39.219903035471106
250000000.0,255,11,9,38.219903035471106
250000000.0,255,11,10,37.219903035471106
250000000.0,255,11,11,36.219903035471106
250000000.0,255,11,12,35.219903035471106
250000000.0,255,11,13,34.219903035471106
250000000.0,255,11,14,33.219903035471106
250000000.0,255,11,15,32.219903035471106
250000000.0,255,12,0,46.219903035471106
250000000.0,255,12,1,45.219903035471106
250000000.0,255,12,2,44.219903035471106
250000000.0,255,12,3,43.219903035471106
250000000.0,255,12,4,42.219903035471106
250000000.0,255,12,5,41.219903035471106
250000000.0,255,12,6,40.219903035471106
250000000.0,255,12,7,39.219903035471106
250000000.0,255,12,8,38.219903035471106
250000000.0,255,12,9,37.219903035471106
250000000.0,255,12,10,36.219903035471106
250000000.0,255,12,11,35.219903035471106
250000000.0,255,12,12,34.219903035471106
250000000.0,255,12,13,33.219903035471106
250000000.0,255,12,14,32.219903035471106
250000000.0,255,12,15,31.219903035471106
250000000.0,255,13,0,45.219903035471106
250000000.0,255,13,1,44.219903035471106
250000000.0,255,13,2,43.219903035471106
250000000.0,255,13,3,42.219903035471106
250000000.0,255,13,4,41.219903035471106
250000000.0,255,13,5,40.219903035471106
250000000.0,255,13,6,39.219903035471106
250000000.0,255,13,7,38.219903035471106
250000000.0,255,13,8,37.219903035471106
250000000.0,255,13,9,36.219903035471106
250000000.0,255,13,10,35.219903035471106
250000000.0,255,13,11,34.219903035471106
250000000.0,255,13,12,33.219903035471106
250000000.0,255,13,13,32.219903035471106
250000000.0,255,13,14,31.219903035471106
250000000.0,255,13,15,30.219903035471106
250000000.0,255,14,0,44.219903035471106
250000000.0,255,14,1,43.219903035471106
250000000.0,255,14,2,42.219903035471106
250000000.0,255,14,3,41.219903035471106
250000000.0,255,14,4,40.219903035471106
250000000.0,255,14,5,39.219903035471106
250000000.0,255,14,6,38.219903035471106
250000000.0,255,14,7,37.219903035471106
250000000.0,255,14,8,36.219903035471106
250000000.0,255,14,9,35.219903035471106
250000000.0,255,14,10,34.219903035471106
250000000.0,255,14,11,33.219903035471106
250000000.0,255,14,12,32.219903035471106
250000000.0,255,14,13,31.219903035471106
250000000.0,255,14,14,30.219903035471106
250000000.0,255,14,15,29.219903035471106
250000000.0,255,15,0,43.219903035471106
250000000.0,255,15,1,42.219903035471106
250000000.0,255,15,2,41.219903035471106
250000000.0,255,15,3,40.219903035471106
250000000.0,255,15,4,39.219903035471106
250000000.0,255,15,5,38.219903035471106
250000000.0,255,15,6,37.219903035471106
250000000.0,255,15,7,36.219903035471106
